,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen,month_abbr
2508,mid rise,0,2018,6,amazon,32,3,2,Jun
2509,mid rise,0,2018,7,amazon,32,3,2,Jul
2510,mid rise,16,2018,8,amazon,32,3,2,Aug
2511,mid rise,0,2018,9,amazon,32,3,2,Sep
2512,mid rise,0,2018,10,amazon,32,3,2,Oct
2513,mid rise,0,2018,11,amazon,32,3,2,Nov
2514,mid rise,0,2018,12,amazon,32,3,2,Dec
2515,mid rise,0,2019,1,amazon,32,3,2,Jan
2516,mid rise,0,2019,2,amazon,32,3,2,Feb
2517,mid rise,0,2019,3,amazon,32,3,2,Mar
2518,mid rise,16,2019,4,amazon,32,3,2,Apr
2519,mid rise,0,2019,5,amazon,32,3,2,May
2520,running gear,3,2018,6,google,65,5,12,Jun
2521,running gear,6,2018,7,google,65,5,12,Jul
2522,running gear,2,2018,8,google,65,5,12,Aug
2523,running gear,2,2018,9,google,65,5,12,Sep
2524,running gear,9,2018,10,google,65,5,12,Oct
2525,running gear,7,2018,11,google,65,5,12,Nov
2526,running gear,7,2018,12,google,65,5,12,Dec
2527,running gear,4,2019,1,google,65,5,12,Jan
2528,running gear,8,2019,2,google,65,5,12,Feb
2529,running gear,1,2019,3,google,65,5,12,Mar
2530,running gear,9,2019,4,google,65,5,12,Apr
2531,running gear,7,2019,5,google,65,5,12,May
2532,split back,1,2018,6,google,6,1,2,Jun
2533,split back,0,2018,7,google,6,1,2,Jul
2534,split back,0,2018,8,google,6,1,2,Aug
2535,split back,4,2018,9,google,6,1,2,Sep
2536,split back,0,2018,10,google,6,1,2,Oct
2537,split back,0,2018,11,google,6,1,2,Nov
2538,split back,0,2018,12,google,6,1,2,Dec
2539,split back,0,2019,1,google,6,1,2,Jan
2540,split back,0,2019,2,google,6,1,2,Feb
2541,split back,0,2019,3,google,6,1,2,Mar
2542,split back,1,2019,4,google,6,1,2,Apr
2543,split back,0,2019,5,google,6,1,2,May
2544,running gear,0,2018,6,youtube,4,1,5,Jun
2545,running gear,0,2018,7,youtube,4,1,5,Jul
2546,running gear,2,2018,8,youtube,4,1,5,Aug
2547,running gear,1,2018,9,youtube,4,1,5,Sep
2548,running gear,0,2018,10,youtube,4,1,5,Oct
2549,running gear,0,2018,11,youtube,4,1,5,Nov
2550,running gear,0,2018,12,youtube,4,1,5,Dec
2551,running gear,0,2019,1,youtube,4,1,5,Jan
2552,running gear,0,2019,2,youtube,4,1,5,Feb
2553,running gear,0,2019,3,youtube,4,1,5,Mar
2554,running gear,1,2019,4,youtube,4,1,5,Apr
2555,running gear,0,2019,5,youtube,4,1,5,May
2556,running gear,0,2018,6,amazon,4362,364,11,Jun
2557,running gear,507,2018,7,amazon,4362,364,11,Jul
2558,running gear,16,2018,8,amazon,4362,364,11,Aug
2559,running gear,16,2018,9,amazon,4362,364,11,Sep
2560,running gear,16,2018,10,amazon,4362,364,11,Oct
2561,running gear,873,2018,11,amazon,4362,364,11,Nov
2562,running gear,1834,2018,12,amazon,4362,364,11,Dec
2563,running gear,73,2019,1,amazon,4362,364,11,Jan
2564,running gear,337,2019,2,amazon,4362,364,11,Feb
2565,running gear,337,2019,3,amazon,4362,364,11,Mar
2566,running gear,337,2019,4,amazon,4362,364,11,Apr
2567,running gear,16,2019,5,amazon,4362,364,11,May
2568,split back,0,2018,6,amazon,187,16,1,Jun
2569,split back,0,2018,7,amazon,187,16,1,Jul
2570,split back,0,2018,8,amazon,187,16,1,Aug
2571,split back,0,2018,9,amazon,187,16,1,Sep
2572,split back,187,2018,10,amazon,187,16,1,Oct
2573,split back,0,2018,11,amazon,187,16,1,Nov
2574,split back,0,2018,12,amazon,187,16,1,Dec
2575,split back,0,2019,1,amazon,187,16,1,Jan
2576,split back,0,2019,2,amazon,187,16,1,Feb
2577,split back,0,2019,3,amazon,187,16,1,Mar
2578,split back,0,2019,4,amazon,187,16,1,Apr
2579,split back,0,2019,5,amazon,187,16,1,May
